Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8934100094,746,lake shore,Darek Drapala,2013-06-03 02:44:12,2013-06-03 08:58:09,"[botanic, color, europe, g2]",58,24,88312404@N04,339,1,2012-10-10 00:39:01,2012-10-09 00:58:38,1173,"Warsaw, Poland"
beautifulcapture,347276@N23,8932852996,747,Vistula evening,Darek Drapala,2013-06-02 23:41:58,2013-06-03 08:58:03,"[architecture, beach, building, buildings]",67,41,88312404@N04,339,1,2012-10-10 00:39:01,2012-10-09 00:58:38,1173,"Warsaw, Poland"
beautifulcapture,347276@N23,8936124439,748,,Mariam. O. Ezzat.,2013-06-03 08:56:39,2013-06-03 08:56:49,[],9,1,75154253@N05,200,0,2012-01-25 12:42:32,2012-01-25 12:36:19,63,
beautifulcapture,347276@N23,8936652294,749,Bayon Cambodia,yipchoonwai,2013-06-03 08:55:03,2013-06-03 08:55:11,"[analoguecamera, analogue, art, ancient]",73,14,46333192@N00,281,0,2009-09-28 03:45:28,2005-09-29 22:42:19,348,"Kuala Lumpur, Malaysia"
beautifulcapture,347276@N23,8936092079,750,Leaf,Þorkell,2013-06-03 08:52:41,2013-06-03 08:54:50,"[micronikkorafs60mmf28ged, macro, leaves, leaf]",7,2,80903030@N00,513,1,2007-04-09 17:12:40,2006-10-20 20:32:34,177,"Reykjavík, Iceland"
beautifulcapture,347276@N23,8934981811,751,ken,hoogmoet,2013-06-03 06:37:06,2013-06-03 08:54:00,[],1,0,45326030@N00,6028,1,2007-02-06 10:24:31,2007-02-06 10:22:02,204,Netherlands
beautifulcapture,347276@N23,8936720378,752,Titch my new puppy,MarkColledge,2013-06-03 08:53:18,2013-06-03 08:53:30,"[flickriosapp:filter=nofilter, uploaded:by=flickrmobile]",17,0,78379907@N02,294,1,2012-03-26 15:27:53,2012-03-26 15:18:03,62,"Durham, England"
beautifulcapture,347276@N23,8861480434,753,Serena,Diego S. Mondini,2013-05-27 20:54:09,2013-06-03 08:52:49,[],11,2,42592704@N07,205,1,2009-09-17 07:19:00,2009-09-17 07:09:33,82,"Blumenau - SC, Brasil"
beautifulcapture,347276@N23,8861271888,754,The Great Kiskadee,Diego S. Mondini,2013-05-27 20:54:04,2013-06-03 08:52:22,[],7,1,42592704@N07,205,1,2009-09-17 07:19:00,2009-09-17 07:09:33,82,"Blumenau - SC, Brasil"
beautifulcapture,347276@N23,8933885593,755,"Algún día, en cualquier parte",Vanesilla2011,2013-06-03 03:45:17,2013-06-03 08:51:40,[],121,14,66247663@N04,157,0,2011-09-10 12:23:32,2011-08-11 05:14:12,105,
beautifulcapture,347276@N23,8936656740,756,white gown,vudie,2013-06-03 08:46:41,2013-06-03 08:51:27,[],319,24,52798229@N05,486,1,2010-08-07 17:28:30,2010-08-07 17:10:00,55,"sydney, Australia"
beautifulcapture,347276@N23,8936064933,757,for Lola Retrô,Tom ▲,2013-06-03 08:50:22,2013-06-03 08:50:45,[],161,48,68026922@N03,141,0,2012-01-29 16:41:07,2011-09-28 10:36:07,2981,Brazil
beautifulcapture,347276@N23,8935712111,758,Hey...what`s my name?,jdpeg,2013-06-03 08:14:15,2013-06-03 08:50:24,[],2,0,83391851@N08,180,1,2012-07-23 19:26:20,2012-07-23 19:13:17,14,
beautifulcapture,347276@N23,8936314656,759,Film noir portrait,jdpeg,2013-06-03 08:14:16,2013-06-03 08:50:23,[],3,1,83391851@N08,180,1,2012-07-23 19:26:20,2012-07-23 19:13:17,14,
beautifulcapture,347276@N23,8935970177,760,One of the hotspot in Singapore - Greetings from Singapore,Sharky's,2013-06-03 08:39:13,2013-06-03 08:48:26,[],46,5,8262827@N04,4028,1,2007-05-12 10:33:30,2007-05-12 10:32:48,185,"Singapore, Singapore"
beautifulcapture,347276@N23,8936549632,761,2013060106,pecomaron,2013-06-03 08:44:24,2013-06-03 08:48:18,[],17,2,47926794@N03,548,1,2010-02-27 23:00:22,2010-02-27 22:16:06,44,"nagano, japan"
beautifulcapture,347276@N23,8935308903,762,Lady in white,maciej.borkowicz,2013-06-03 07:20:25,2013-06-03 08:47:54,[],6,0,95093369@N07,56,0,2013-04-21 04:25:34,2013-04-20 11:19:03,2,"Wrocław, Poland"
beautifulcapture,347276@N23,8901764550,763,SDIM0107,傑夫 or Jeff,2013-05-31 08:26:00,2013-06-03 08:47:30,[],31,12,8410103@N08,13659,1,2007-05-22 12:26:31,2007-05-17 07:35:25,53,"Taipei, Taiwan"
beautifulcapture,347276@N23,8936635538,764,DSC_0228 (2),margheonair8,2013-06-03 08:46:52,2013-06-03 08:47:10,[],14,7,88918436@N07,180,0,2012-10-20 03:55:59,2012-10-20 03:48:13,26,
beautifulcapture,347276@N23,8936608104,765,Geranium Psilostemon,Alexander Jones - Documentary Photography,2013-06-03 08:46:41,2013-06-03 08:46:48,"[documentary, photography, flora, singleton]",57,4,62684392@N07,475,1,2011-05-17 14:15:16,2011-05-10 10:36:47,44,"Swansea, Great Britain"
beautifulcapture,347276@N23,8936612838,766,,[CERPA],2013-06-03 08:46:28,2013-06-03 08:46:37,"[barranca, barrancasdelcobre, basaseachi, caba\xc3\xb1a]",14,2,55001163@N00,1828,0,2005-08-17 18:02:50,2005-08-16 20:24:22,579,"Guadalajara, Mexico"
beautifulcapture,347276@N23,8918612718,767,British Museum,DanArFoto,2013-06-01 19:51:57,2013-06-03 08:45:43,[],1,0,61746081@N08,123,0,2011-04-12 21:27:18,2011-04-12 15:28:30,2,
